qid,pid
2683,1969630
2684,1968379
2684,1958150
2684,1953899
2684,1969978
2684,1975891
2685,1965299
2685,1963708
2685,1964231
2685,917722
2685,1958476
2685,1959129
2685,1966202
2685,1955876
2685,1966033
2685,1960794
2685,927035
2685,1958331
2685,1960176
2685,1954049
2685,1961760
2685,1960941
2685,1961593
2685,1954657
2685,1967527
2685,1963657
2685,1957897
2686,1960514
2686,1962171
2686,1954220
2686,1956683
2686,1953935
2686,1957740
2686,1956106
2686,1956018
2686,1969536
2686,1956795
2686,1967304
2686,1965669
2686,1963621
2686,1960900
2686,1970411
2686,1966790
2686,1969705
2686,1959327
2686,1957187
2686,1962019
2686,1957356
2686,1961353
2686,1968037
2687,1959311
2688,1954770
2689,1964467
2689,1958732
2689,1954938
2689,1960436
2689,1954552
2689,1968219
2690,1958524
2690,1955480
2691,1958410
2691,439275
2691,1969297
2692,1961982
2692,1164429
2692,1964314
2692,1959683
2692,1956172
2692,1970492
2693,1963209
2693,1966312
2693,1969683
2693,1964884
2694,1962357
2694,1961711
2694,1965041
2694,1961177
2694,1969875
2694,1963278
2694,1975874
2694,1956104
2696,1970308
2696,1969164
2696,1034628
2697,1954867
2697,1955514
2697,1968961
2697,1963645
2697,1969872
2698,1968261
2698,1970685
2698,171755
2698,1966444
2698,636878
2698,1967416
2698,1969288
2698,1220088
2698,1966518
2698,723266
2698,1958841
2698,441883
2699,1958514
2699,1970599
2700,1655595
2700,570990
2700,1966337
2700,1963998
2700,673118
2700,1948772
2700,1953917
2701,1958847
2701,1955319
2701,1858095
2702,1961904
2702,1968878
2702,1953869
2704,1964815
2704,1959602
2705,1964874
2706,1319609
2707,1975850
2707,1957025
2707,1954757
2707,1968834
2707,1961225
2707,1960293
2707,1954000
2707,1957953
2708,1958340
2708,1964309
2708,1970879
2708,1957636
2709,1954881
2709,1966214
2709,1958348
2709,1976162
2709,1861570
2709,1969250
2709,1969979
2709,1961678
2711,1959959
2711,1964919
2711,1969507
2711,1969801
2711,1955064
2712,1962822
2712,1577509
2712,1968582
2712,1961115
2712,1959271
2712,1954241
2712,1954583
2712,288958
2712,898886
2712,1958606
2713,1956575
2713,1969862
2713,1962258
2713,1968584
2713,1959596
2713,1965157
2713,1967946
2713,845585
2713,1959544
2713,1975948
2713,1955343
2715,1960569
2715,1967453
2717,1960355
2719,1958642
2721,1955257
2721,1959855
2722,1956555
2722,1892094
2722,1618961
2722,1968572
2722,1970205
2723,1967229
2723,1961892
2723,1966073
2723,1970331
2724,1965321
2724,1955363
2724,1968267
2725,1970717
2727,267204
2727,1965067
2727,1975809
2727,1959710
2727,1969906
2728,1052559
2728,287514
2729,1962512
2729,1956295
2730,343787
2731,57243
2732,1955448
2732,1959594
2732,1956325
2732,1958585
2732,1963648
2733,1976287
2733,1961972
2733,1953840
2734,1969887
2734,1954154
2734,1960627
2734,1967356
2734,1968305
2734,1958849
2734,1963396
2734,1954351
2734,1965492
2734,1961890
2735,1962405
2735,1960021
2735,1964759
2735,1976010
2736,1967187
2736,1957961
2736,1957666
2736,1960395
2736,1967184
2737,478904
2737,1970485
2737,1968760
2737,1207890
2737,1967857
2737,1960200
2738,1975907
2738,1970238
2738,1957095
2738,1954809
2739,1961472
2739,1956844
2741,1963475
2741,1963959
2741,1954813
2741,1966690
2741,1959038
2741,1959759
2741,1969965
2741,1959703
2741,1953697
2741,1960466
2741,1957855
2741,1963894
2744,479043
2744,1960667
2745,1964630
2745,1954168
2745,1967933
2746,1961634
2747,1958322
2747,1961091
2747,1962909
2747,963481
2747,1968860
2747,1959914
2747,1962546
2747,1957054
2747,1965721
2747,99360
2747,1966469
2748,1976355
2748,1960447
2748,1966853
2749,1958015
2749,1962480
2749,1965208
2749,1962947
2749,1968310
2750,1966774
2750,1968471
2751,1963078
2751,1970687
2751,1962946
2751,1955373
2751,1969909
2752,1953677
2752,1970669
2752,1958402
2752,1975922
2753,1969961
2753,1968976
2754,1959808
2754,1970786
2754,1955470
2754,1958426
2754,1968819
2757,856144
2757,1960247
2757,1958138
2758,1969857
2758,1961825
2759,1955629
2759,1960156
2759,476670
2759,1958924
2759,1966728
2760,848974
2762,1958246
2762,1953859
2762,1956100
2763,1967811
2763,1976359
2763,1958948
2763,1960337
2763,1954352
2763,1976295
2764,1954571
2764,1975914
2765,1968970
2766,1956006
2767,1976117
2768,1310163
2769,1967719
2769,1966420
2769,1969142
2769,1956488
2769,1957837
2769,1962827
2769,1956525
2769,1969432
2770,1959171
2770,1968528
2770,1969155
2771,1957355
2772,1970826
2773,1966749
2774,1959340
2774,1964291
2774,1967765
2774,1959704
2774,1967236
2775,1519971
2775,1006947
2775,1975817
2775,713848
2775,1966042
2775,1958918
2776,1235348
2776,1969795
2776,1976047
2776,1975813
2776,1955661
2777,1957931
2777,1966237
2778,1965312
2778,1958149
2778,1960081
2778,1968532
2778,1969077
2778,1970436
2779,1967662
2780,1964159
2781,1967243
2782,1962066
2783,1968680
2784,1970718
2784,1968412
2785,1968942
2786,1956616
2787,1953717
2787,1956454
2787,1878995
2788,1962960
2789,1954381
2789,1956955
2789,1957028
2789,1963251
2789,1962327
2789,532445
2790,1964360
2790,1962835
2790,1961004
2791,1960500
2791,1964305
2791,436471
2791,1960970
2791,1965126
2791,1969352
2791,1964757
2791,1965528
2791,1956420
2791,1954696
2791,1959927
2792,1976076
2795,1958937
2795,1954344
2795,1961255
2795,1965870
2796,1958402
2797,1954749
2798,1955987
2798,1959632
2799,1980262
2799,81535
2800,1961902
2801,1964102
2801,1969802
2801,1958341
2802,1966987
2803,1593898
2804,1969322
2804,1957833
2805,1961824
2805,1970821
2806,1969923
2806,1966370
2806,1957225
2807,1954311
2807,1966372
2807,1967810
2808,1963186
2809,1957177
2809,1969894
2809,1969831
2809,1954683
2810,1955519
2810,1955442
2810,1963365
2810,1099341
2811,1724469
2812,1975878
2815,1955520
2815,746368
2815,1964660
2815,1958874
2816,1964415
2819,1965993
2819,1956414
2819,1968948
2820,1960731
2820,1967864
2820,1955196
2820,1966044
2820,1956871
2820,1963533
2821,1965362
2821,1964320
2821,1961973
2823,253149
2823,1955823
2823,1968875
2823,1380696
2826,1957140
2826,1963875
2826,1960971
2826,1958636
2826,1959605
2826,1953964
2826,1967097
2826,1955551
2826,1960737
2826,1968638
2827,1964427
2827,1960813
2827,1639382
2828,1968938
2829,1961393
2829,1953827
2830,1956671
2831,1962916
2831,1959117
2831,1960284
2831,1965221
2832,1966631
2832,1960725
2832,1975878
2832,1970820
2832,1142044
2833,1966994
2833,1965246
2833,1957349
2833,1963773
2833,1962338
2833,1038030
2833,1956458
2833,1968655
2833,1967111
2833,1962524
2833,1844420
2833,1966001
2833,1968223
2833,1955917
2834,1959600
2836,1967932
2836,364250
2836,1965410
2836,67139
2837,1961725
2838,411018
2838,1968412
2838,1927509
2838,303576
2839,1401024
2839,1965418
2839,956281
2840,1968470
2840,1967281
2841,1966648
2845,1955448
2845,1962245
2846,1954299
2846,1961991
2846,1966773
2846,1955766
2846,1962452
2846,1969349
2846,1967668
2847,1955083
2848,1960971
2849,1923024
2849,1966273
2849,1957916
2849,1960639
2850,1960971
2850,1963368
2850,1954137
2850,1957417
2850,1964656
2850,1957870
2850,1960285
2850,1957140
2850,1970867
2850,1958636
2852,1970444
2853,651131
2854,1965093
2854,1523559
2854,1955252
2854,1970655
2854,1969417
2854,1299861
2854,1959164
2854,1959746
2854,1970353
2854,1965903
2854,1965973
2854,1963763
2854,1962904
2854,1964118
2854,1958073
2854,1957447
2854,1961093
2854,1955605
2854,1957884
2854,1947381
2854,1966480
2854,1959762
2856,1541689
2857,1963075
2857,1954336
2858,1958809
2858,1954443
2858,1962656
2859,1963867
2859,1961629
2859,1975805
2860,1957262
2860,1955011
2860,1959628
2861,1964883
2861,1954609
2861,1962467
2861,1956972
2862,1954474
2863,1723436
2863,1960505
2863,1967926
2863,1957476
2863,1958715
2863,1956071
2863,1960382
2863,265957
2863,1966445
2863,1970678
2863,1965821
2863,1962567
2863,1955842
2863,1960519
2863,1957573
2863,1835016
2864,1956351
2864,1965961
2864,1960750
2865,1962842
2868,1669176
2868,1961893
2868,1968449
2869,1962304
2869,1955453
2869,1968124
2869,1960613
2870,1494400
2870,1787369
2870,1082734
2870,1964331
2870,1961778
2870,1962337
2872,1969347
2873,1969393
2873,1958869
2873,1954340
2873,1965310
2873,1975767
2873,1961445
2873,1969843
2873,1956070
2874,1967961
2875,1958274
2875,1966054
2875,1958323
2876,1955740
2876,1967340
2876,1955529
2876,1970412
2877,1466323
2877,1612196
2877,991579
2877,1410332
2877,1693941
2878,1966519
2879,434017
2879,1956028
2879,1960788
2879,165408
2879,1965948
2879,1966793
2881,1956283
2881,1954475
2881,1958830
2881,1953909
2881,1959624
2881,1959731
2881,1953970
2881,11261
2882,1222975
2882,1976164
2883,1964291
2884,1956060
2884,1958254
2884,648112
2886,1975856
2886,1957263
2887,1969880
2887,1969737
2887,1957393
2887,1968828
2888,1955113
2888,1960584
2889,1964746
2889,1690414
2889,1967687
2889,709800
2890,1955855
2890,1955882
2890,1975899
2890,1969476
2890,1976066
2890,1968733
2890,1967827
2890,1960000
2891,1959530
2892,1963332
2892,1958869
2892,1956070
2892,1968036
2892,1960740
2892,1964812
2892,1969000
2892,1955796
2892,1975918
2892,1961790
2892,1958540
2892,1965715
2892,1962756
2893,1959664
2894,1970245
2895,1955809
2896,1969425
2896,1970705
2896,1969079
2896,1954329
2896,1959780
2897,1955117
2897,1969234
2897,430997
2898,1964730
2898,1976221
2898,1965273
2899,1957767
2899,1963311
2900,1965645
2901,1954814
2901,554048
2901,1961544
2901,1335525
2901,747431
2901,1959590
2902,1958064
2902,1956859
2903,1967662
2903,1962704
2903,1956930
2903,1458615
2903,1961083
2904,1954475
2904,1961850
2905,1967427
2906,1968911
2906,1968158
2906,1959626
2906,1963873
2906,1970432
2907,1177724
2908,1968751
2908,1969746
2908,1957717
2908,1959050
2909,1963960
2909,1964695
2909,1960764
2909,1970429
2909,1962716
2909,1960249
2909,1957247
2910,1970332
2911,1969519
2913,1957698
2913,1966283
2913,1968523
2913,1964520
2914,396439
2915,1964658
2915,1956088
2916,1900153
2916,1525426
2917,1956373
2918,1289914
2919,1955736
2920,975312
2921,1955491
2921,1964753
2922,1956798
2924,1967783
2924,1761114
2924,1956772
2925,1959963
2925,1966679
2926,1960646
2926,1958434
2926,1956321
2926,1955428
2926,1968692
2927,1962517
2927,1966740
2927,587278
2927,1964380
2928,1964330
2928,1963307
2928,1967629
2928,1969287
2928,1966471
2928,1966700
2928,1968718
2928,1956836
2928,1967912
2928,1959925
2928,1956141
2929,1965679
2929,1955690
2929,1962930
2929,1960111
2929,1968701
2929,1970303
2930,793881
2931,1961923
2932,581976
2933,1961002
2933,1955272
2933,1958420
2934,1953972
2934,1963232
2934,1958531
2934,1957197
2936,1954138
2936,1959718
2937,1970713
2937,1956323
2938,1956435
2938,1964951
2939,675989
2939,1968814
2940,1962116
2941,846431
2941,1794209
2942,1959339
2942,1969308
2943,1961484
2943,1976063
2944,1951049
2944,648628
2945,1965263
2945,1953843
2945,1961408
2946,1955451
2946,1956084
2947,1962602
2947,1965900
2948,1970428
2948,1561729
2948,1963224
2948,1970191
2949,1956472
2950,1963174
2950,1965141
2951,1682083
2951,1755466
2951,1785850
2952,1955056
2952,1967430
2953,376843
2953,1715237
2953,1967415
2953,1958806
2954,1969587
2954,1958777
2954,1967329
2955,718745
2955,60648
2955,1954789
2956,1970827
2957,1967807
2957,1964542
2957,1964907
2957,1954709
2958,1969843
2958,1964068
2958,1964812
2959,1956241
2960,1206881
2961,1960307
2961,1958696
2961,1957420
2961,1954025
2961,1962182
2961,1959154
2961,1955702
2961,1836767
2961,1961993
2961,1958603
2961,1968210
2961,1959816
2961,1958295
2961,1968661
2961,1975881
2962,1955395
2962,1953903
2962,1792888
2963,1956133
2963,1959125
2964,1964121
2965,1956709
2966,1966755
2966,1965002
2966,1957725
2966,1955298
2967,1962051
2967,957485
2967,1961531
2967,1957124
2967,1969659
2968,1956215
2968,503824
2969,1968075
2970,1960057
2971,1954931
2971,1975896
2972,1966057
2972,1957635
2972,1953747
2972,1958009
2973,1962445
2973,652280
2973,1964582
2973,1965640
2973,1957039
2974,1962370
2975,1968039
2975,1965203
2975,1954521
2976,1970305
2977,1963838
2978,1966559
2978,1957615
2978,1961092
2979,1953915
2979,1956773
2979,1957382
2980,562208
2980,1489797
2980,1486576
2981,1969884
2981,1960345
2982,1966616
2982,1967860
2984,196925
2984,1967650
2985,262751
2985,84185
2985,1965755
2985,1952362
2986,1954330
2990,319399
2991,1690414
2994,1963409
2994,1966317
2994,1957688
2995,1968072
2995,1959482
2995,1958154
2995,1956064
2996,981528
2996,1954683
2996,1962848
2996,535860
2996,1960856
2996,1910467
2996,1964386
2997,1975820
2997,1959044
2997,1961992
2997,1956839
2998,1969279
2999,1959897
2999,1967256
3000,1954001
3000,1958194
3000,1969325
3001,1962720
3001,824509
3001,1965010
3001,1958883
3002,1878910
3002,995891
3002,1959576
3002,1964709
3002,1023790
3002,1956569
3002,985297
3002,1971103
3002,1968356
3002,566841
3002,1967247
3003,1967482
3004,1966845
3004,1955692
3005,1261351
3006,1140344
3007,1690414
3008,1969780
3008,1293458
3008,88824
3008,1963680
3008,1962128
3010,1008253
3011,1964822
3011,1958293
3012,1959747
3013,1957782
3014,1975896
3014,1970375
3015,1957755
3015,1958115
3016,1690414
3016,1951840
3017,1959152
3018,1957236
3018,1074728
3018,1968462
3018,1970155
3019,1976288
3020,1959325
3020,1955594
3020,1955173
3021,1976217
3021,1959088
3021,1300268
3021,1093125
3021,796640
3022,1970761
3023,1961345
3023,1960952
3023,554048
3024,853811
3024,1968556
3025,1961305
3026,1956043
3027,1956474
3029,232029
3030,1954414
3031,1956040
3031,1966012
3032,1959029
3032,1960222
3032,1966923
3032,1965570
3032,1968537
3032,1962022
3033,1965775
3034,1964794
3034,1959221
3035,1960137
3036,1967588
3037,1962094
3038,1956594
3038,1969404
3038,1968681
3038,1961571
3039,1969744
3039,1970791
3040,1960313
3040,1967924
3040,1964865
3041,1968667
3041,1970825
3041,1970664
3041,1534622
3041,1953796
3041,1057466
3042,1959581
3044,1652429
3044,1965155
3044,1962413
3044,1957788
3044,35427
3044,42091
3045,1954398
3045,1961554
3046,1954949
3046,1966088
3047,850517
3047,1515589
3047,1014027
3048,1967157
3048,1969627
3048,1963593
3048,1961633
3048,1963782
3048,1958512
3048,1956780
3048,1963304
3048,1966580
3048,1958545
3048,1954627
3048,1975924
3049,49426
3050,1954099
3050,1959937
3050,1966173
3050,1958664
3050,1956073
3050,1969700
3050,1967512
3051,785672
3052,1955413
3053,1970061
3054,1967735
3055,1966775
3055,1962405
3055,1976297
3055,1965248
3055,1962540
3055,1962952
3055,1963995
3055,1955813
3055,1960795
3055,1965326
3056,1968966
3057,1976364
3057,1958915
3057,1964834
3057,1958319
3057,1960946
3057,1958468
3058,1965603
3058,1515589
3058,1958204
3058,1955406
3058,1959646
3059,1421010
3060,971834
3060,1503746
3060,1676078
3062,1967956
3062,1968870
3062,1969167
3063,1956979
3063,1967623
3064,1970446
3064,1961540
3065,1970244
3066,1970049
3066,1961503
3066,1962293
3069,1962408
3070,1965419
3070,1966554
3070,1968831
3070,1956839
3070,1967325
3070,1970514
3070,1967324
3070,1960409
3071,1960384
3071,1968637
3072,1954940
3073,1956771
3073,1954570
3074,1959033
3074,1964892
3074,1955802
3074,1961034
3074,1976361
3076,103799
3076,1955009
3076,367557
3076,1463951
3076,187870
3076,1967220
3076,1961654
3076,889411
3078,1962214
3078,1957434
3078,1959236
3078,1970228
3079,1968463
3079,1968131
3079,1960831
3079,1968892
3079,1976302
3079,1970329
3079,1967661
3079,1961282
3079,1600866
3079,1955475
3079,1962533
3079,1955617
3079,1963033
3080,1956118
3080,1963419
3080,111472
3080,1953996
3080,1965951
3080,1968796
3081,1959518
3081,1966868
3082,1217882
3083,1961745
3084,1006947
3084,1958027
3086,1967775
3087,1036151
3088,1976364
3090,1963227
3092,1953860
3093,1957021
3093,1964261
3094,1969819
3095,1961438
3097,1954088
3098,1975771
3100,1963539
3101,1957107
3103,1969242
3103,1954207
3103,1953698
3103,1959536
3104,1969442
3104,1956601
3104,404550
3104,1966800
3104,1965247
3104,1954485
3104,1963087
3105,1966521
3105,1958289
3105,1959663
3105,672998
3106,295626
3106,1839361
3106,129658
3107,1962385
3107,1963783
3108,1961691
3108,1957284
3109,1966565
3109,1975798
3109,1958475
3109,1969621
3110,1955393
3112,911831
3112,1306874
3112,1149384
3112,813493
3113,1969653
3113,1959095
3113,1957796
3113,1966351
3113,1957913
3113,1960865
3113,1966784
3114,1955863
3114,1961053
3114,1960089
3114,1957423
3114,1976053
3115,1346891
3116,1975798
3116,1958475
3116,1963092
3116,1959162
3116,1968213
3116,1960327
3118,1958063
3120,1969085
3120,1955508
3120,1956601
3121,1956275
3121,1960093
3122,1961974
3124,1958795
3124,1954845
3125,1959883
3125,1966800
3125,1957696
3125,1959427
3125,1967194
3126,1955026
3126,1955001
3126,1957374
3126,1958684
3126,1975736
3126,1960017
3126,1957812
3127,1956380
3127,1962657
3127,1954967
3127,1964625
3127,1970497
3127,1969376
3127,1961917
3127,1966154
3127,1954408
3128,1966333
3128,1958202
3129,1961208
3130,1961270
3130,1968180
3131,1956108
3132,1958373
3132,1414977
3132,1964911
3132,1969757
3132,1966343
3133,1120751
3133,537967
3133,1814885
3133,1736855
3133,1959705
3133,1954978
3134,1031626
3134,1959924
3134,936975
3134,1968204
3136,1960757
3136,1963264
3136,1969778
3136,1966235
3136,1962541
3136,1966236
3138,1961414
3138,1201213
3139,1218372
3140,1970002
3140,1959446
3140,1967036
3140,1975866
3141,237234
3142,1957066
3143,1964192
3145,1976104
3145,1969442
3145,1956601
3145,1967127
3145,1961366
3145,1969985
3146,1976180
3146,1964928
3146,1955339
3146,1962803
3146,1967952
3146,1962710
3147,1135786
3147,1961972
3147,1967311
3147,1960895
3147,1955903
3147,1968943
3147,1966502
3147,1953840
3148,1963235
3148,1961248
3148,1961889
3148,1954560
3148,1970526
3148,1964471
3148,1976012
3148,60874
3148,1954864
3148,1967208
3149,1966762
3149,1954662
3149,1969041
3150,1958592
3150,1970847
3150,1956475
3150,1961060
3150,1961211
3152,1955801
3152,1957969
3153,849159
3154,1960103
3155,1966040
3155,1962840
3155,1962738
3155,1970566
3157,1963037
3158,1959207
3158,1963754
3158,1957938
3158,1966768
3161,1976040
3162,1964148
3162,1764908
3163,1963661
3163,1962297
3164,1965397
3164,1963691
3164,1966891
3164,1967916
3166,1959212
3166,1959878
3168,1955484
3169,1970703
3169,1027569
3170,1968450
3170,556700
3174,1959255
3174,1969100
3174,1965642
3175,1965619
3176,1960275
3176,1506117
3177,1970599
3177,1976125
3178,1969942
3178,1956759
3179,1955072
3180,1966069
3180,1963461
3181,937806
3182,1967444
3182,958616
3184,1957079
3184,1962116
3185,1969172
3186,1218372
3186,1925374
3186,803454
3186,726193
3186,1126957
3186,1011240
3186,1954058
3187,1969955
3187,1957586
3188,1962821
3188,1959144
3189,1969818
3189,1966569
3189,28965
3190,755105
3190,1577542
3190,1975803
3190,1956178
3190,1959148
3190,1965833
3190,1970104
3190,1955742
3192,1959687
3192,1968621
3192,1961761
3192,1960626
3192,1965578
3192,1967901
3192,1960666
3193,1964719
3193,1966102
3193,1966108
3193,1959936
3194,1970732
3195,1955427
3195,1969930
3195,1960834
3195,1953991
3197,1976039
3198,1968173
3199,1961959
3200,1963639
3200,1969706
3200,1905099
3200,1967985
3200,985940
3201,1963027
3202,1966563
3202,1962522
3203,1957516
3204,1956485
3204,1957167
3204,1961843
3204,1954070
3204,1969115
3204,1962369
3205,1933452
3206,128732
3206,1536342
3207,1954520
3208,1963908
3208,1730587
3209,1957910
3210,1959572
3210,353213
3210,1960602
3210,59016
3213,1959871
3213,1964704
3213,1966046
3214,1969706
3214,1963303
3214,1955270
3214,1966335
3214,1817460
3214,1976200
3215,1960780
3216,1955952
3217,1954146
3217,1966358
3217,245576
3217,1960595
3217,1967544
3218,1956090
3218,1346572
3218,1969769
3219,1959155
